,Unnamed: 0,Name,Type,Studio,Genres
1260,1260,Free! Movie 2: Timeless Medley - Yakusoku,Movie,['Kyoto Animation'],['Sports']
1261,1261,Fune wo Amu,TV,['Zexcs'],"['Drama', 'Romance', 'Slice of Life']"
1262,1262,Gabriel DropOut Specials,Special,['Doga Kobo'],"['Comedy', 'Supernatural']"
1263,1263,Gakuen Alice,TV,['Group TAC'],['Comedy']
1264,1264,Hakkenden: Touhou Hakken Ibun 2nd Season,TV,['Studio Deen'],"['Action', 'Fantasy', 'Supernatural']"
1265,1265,Hakuouki Movie 1: Kyoto Ranbu,Movie,['Studio Deen'],"['Action', 'Drama', 'Supernatural']"
1266,1266,Hellsing: Digest for Freaks,OVA,['Satelight'],"['Action', 'Horror', 'Supernatural']"
1267,1267,High School Fleet Movie,Movie,['A-1 Pictures'],['Action']
1268,1268,"Ima, Soko ni Iru Boku",TV,['AIC'],"['Adventure', 'Drama', 'Fantasy', 'Sci-Fi']"
1269,1269,Jigoku Shoujo Mitsuganae,TV,['Studio Deen'],"['Mystery', 'Supernatural']"
1270,1270,K: Seven Stories Movie 5 - Memory of Red - Burn,Movie,['GoHands'],"['Action', 'Supernatural']"
1271,1271,Layton Kyouju to Eien no Utahime,Movie,"['OLM', '            P.A. Works']","['Adventure', 'Mystery']"
1272,1272,Mahou Shoujo Lyrical Nanoha StrikerS,TV,['Seven Arcs'],"['Action', 'Comedy', 'Drama']"
1273,1273,Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi,OVA,['Bones'],"['Action', 'Comedy', 'Supernatural']"
1274,1274,Nezha Zhi Mo Tong Jiang Shi,Movie,['October Media'],"['Action', 'Comedy', 'Drama', 'Fantasy']"
1275,1275,Non Non Biyori: Okinawa e Ikukoto ni Natta,OVA,['SILVER LINK.'],"['Comedy', 'Slice of Life']"
1276,1276,Owari no Seraph: Nagoya Kessen-hen,TV,['Wit Studio'],"['Action', 'Drama', 'Supernatural']"
1277,1277,Pokemon Movie 01: Mewtwo no Gyakushuu,Movie,['OLM'],"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']"
1278,1278,Prison School,TV,['J.C.Staff'],"['Comedy', 'Romance', 'Ecchi']"
1279,1279,Rozen Maiden: Träumend,TV,['Nomad'],"['Action', 'Comedy', 'Drama']"
1280,1280,Tegamibachi,TV,['Studio Pierrot'],"['Adventure', 'Fantasy', 'Supernatural']"
1281,1281,Tenchi Muyou! Ryououki,OVA,['AIC'],"['Action', 'Comedy', 'Sci-Fi']"
1282,1282,Tennis no Ouji-sama: Another Story - Kako to Mirai no Message,OVA,['M.S.C'],['Sports']
1283,1283,Toaru Hikuushi e no Tsuioku,Movie,['Madhouse'],"['Adventure', 'Romance']"
1284,1284,Top wo Nerae 2! Diebuster,OVA,['Gainax'],"['Action', 'Comedy', 'Drama', 'Sci-Fi']"
1285,1285,Trapp Ikka Monogatari,TV,['Nippon Animation'],"['Drama', 'Romance']"
1286,1286,Wu Dong Qian Kun 2nd Season,ONA,['Motion Magic'],"['Action', 'Adventure', 'Fantasy', 'Romance']"
1287,1287,Nurarihyon no Mago,TV,['Studio Deen'],"['Action', 'Supernatural']"
1288,1288,Orange,TV,['Telecom Animation Film'],"['Drama', 'Romance', 'Sci-Fi']"
1289,1289,Persona 3 the Movie 2: Midsummer Knight's Dream,Movie,['A-1 Pictures'],"['Action', 'Fantasy', 'Supernatural']"
1290,1290,Puparia,ONA,['None'],['Avant Garde']
1291,1291,Rokuhou-dou Yotsuiro Biyori,TV,['Zexcs'],"['Gourmet', 'Slice of Life']"
1292,1292,Ryuu to Sobakasu no Hime,Movie,['Studio Chizu'],"['Drama', 'Fantasy']"
1293,1293,Shin Tennis no Ouji-sama OVA vs. Genius 10,OVA,"['Production I.G', '            M.S.C']",['Sports']
1294,1294,Shoujo Kakumei Utena: Adolescence Mokushiroku,Movie,['J.C.Staff'],"['Avant Garde', 'Drama', 'Fantasy', 'Girls Love', 'Romance']"
1295,1295,Shoujo☆Kageki Revue Starlight: Rondo Rondo Rondo,Movie,['Kinema Citrus'],['None']
1296,1296,Soredemo Sekai wa Utsukushii,TV,['Studio Pierrot'],"['Adventure', 'Fantasy', 'Romance']"
1297,1297,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,Movie,['TYO Animations'],"['Comedy', 'Drama', 'Slice of Life']"
1298,1298,Tsurune: Kazemai Koukou Kyuudoubu,TV,['Kyoto Animation'],['Sports']
1299,1299,Diamond no Ace: Second Season OVA,OVA,"['Production I.G', '            Madhouse']",['Sports']
1300,1300,Evangelion: 3.0 You Can (Not) Redo,Movie,['Khara'],"['Action', 'Drama', 'Sci-Fi']"
1301,1301,Full Metal Panic!,TV,['Gonzo'],"['Action', 'Comedy', 'Sci-Fi']"
1302,1302,Fushigi Yuugi,TV,['Studio Pierrot'],"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']"
1303,1303,Gakkougurashi!,TV,['Lerche'],"['Horror', 'Mystery', 'Slice of Life']"
1304,1304,Hanma Baki: Son of Ogre,ONA,['TMS Entertainment'],['Action']
1305,1305,Jigoku Shoujo,TV,['Studio Deen'],"['Horror', 'Mystery', 'Supernatural']"
1306,1306,Kishibe Rohan wa Ugokanai,OVA,['David Production'],"['Action', 'Mystery', 'Supernatural']"
1307,1307,Kuroko no Basket: Mou Ikkai Yarimasen ka,Special,['Production I.G'],"['Comedy', 'Sports']"
1308,1308,Ajin 2nd Season,TV,['Polygon Pictures'],"['Action', 'Horror', 'Mystery', 'Supernatural']"
1309,1309,BanG Dream! Garupa☆Pico Fever!,ONA,['None'],['Comedy']
1310,1310,Bishoujo Senshi Sailor Moon SuperS,TV,['Toei Animation'],"['Drama', 'Romance']"
1311,1311,Byousoku 5 Centimeter,Movie,['CoMix Wave Films'],"['Drama', 'Romance', 'Slice of Life']"
1312,1312,Chuuka Ichiban!,TV,['Nippon Animation'],"['Action', 'Comedy', 'Drama', 'Gourmet']"
1313,1313,Date A Bullet: Nightmare or Queen,Movie,['GEEK TOYS'],['Sci-Fi']
1314,1314,Doraemon (2005),TV,['Shin-Ei Animation'],"['Comedy', 'Sci-Fi']"
1315,1315,Free! Dive to the Future,TV,"['Kyoto Animation', '            Animation Do']",['Sports']
1316,1316,Hakuouki: Sekkaroku,OVA,['Studio Deen'],"['Action', 'Drama', 'Fantasy']"
1317,1317,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,Movie,['Toei Animation'],['Fantasy']
1318,1318,Hourou Musuko Specials,Special,['AIC Classic'],['Drama']
1319,1319,Kekkai Sensen,TV,['Bones'],"['Action', 'Comedy', 'Fantasy', 'Supernatural']"
1320,1320,Kekkaishi (TV),TV,['Sunrise'],"['Action', 'Adventure', 'Comedy', 'Supernatural']"
1321,1321,"Kimi to, Nami ni Noretara",Movie,['Science SARU'],"['Drama', 'Romance', 'Supernatural']"
1322,1322,Konnichiwa Anne: Before Green Gables,TV,['Nippon Animation'],"['Drama', 'Slice of Life']"
1323,1323,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,Movie,['Sunrise'],['Slice of Life']
1324,1324,Majo Minarai wo Sagashite,Movie,['Toei Animation'],"['Comedy', 'Drama']"
1325,1325,One Piece: Episode of Luffy - Hand Island no Bouken,Special,['Toei Animation'],"['Action', 'Adventure', 'Fantasy']"
1326,1326,Overlord Movie 1: Fushisha no Ou,Movie,['Madhouse'],"['Action', 'Fantasy', 'Supernatural']"
1327,1327,Ranma ½: Yomigaeru Kioku,OVA,['Studio Deen'],"['Comedy', 'Drama', 'Romance']"
1328,1328,Romeo x Juliet,TV,['Gonzo'],"['Drama', 'Fantasy', 'Romance']"
1329,1329,Ruru-chan no Jisatsu Haishin,Music,['Rabbit Machine'],['None']
1330,1330,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,TV,"['Xebec', '            I.Gzwei']","['Action', 'Drama', 'Sci-Fi']"
1331,1331,The iDOLM@STER,TV,['A-1 Pictures'],"['Comedy', 'Drama']"
1332,1332,Uchuu Kyoudai: Number Zero,Movie,['A-1 Pictures'],"['Comedy', 'Sci-Fi', 'Slice of Life']"
1333,1333,Zhen Hun Jie,ONA,['L²Studio'],"['Action', 'Supernatural']"
1334,1334,Master Keaton,TV,['Madhouse'],"['Adventure', 'Drama', 'Mystery', 'Slice of Life']"
1335,1335,Mobile Suit Gundam Unicorn RE:0096,TV,['Sunrise'],"['Action', 'Drama', 'Sci-Fi']"
1336,1336,Momo e no Tegami,Movie,['Production I.G'],"['Drama', 'Supernatural']"
1337,1337,Nisekoi,TV,['Shaft'],"['Comedy', 'Romance']"
1338,1338,Osomatsu-san 2nd Season,TV,['Studio Pierrot'],['Comedy']
1339,1339,Persona 3 the Movie 3: Falling Down,Movie,['A-1 Pictures'],"['Action', 'Fantasy', 'Supernatural']"
1340,1340,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,Movie,['White Fox'],"['Drama', 'Fantasy', 'Suspense']"
1341,1341,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,Movie,['A-1 Pictures'],"['Comedy', 'Drama']"
1342,1342,Towa no Quon 6: Towa no Quon,Movie,['Bones'],"['Action', 'Sci-Fi', 'Supernatural']"
1343,1343,Ashita no Nadja,TV,['Toei Animation'],"['Adventure', 'Drama', 'Romance']"
1344,1344,Asobi Asobase Specials,Special,['Lerche'],['Comedy']
1345,1345,Black Jack (TV),TV,['Tezuka Productions'],['Drama']
1346,1346,Bleach Movie 4: Jigoku-hen,Movie,['Studio Pierrot'],"['Action', 'Adventure', 'Fantasy']"
1347,1347,Chibi Maruko-chan,TV,['Nippon Animation'],"['Comedy', 'Slice of Life']"
1348,1348,Detective Conan Movie 09: Promo Special,Special,['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']"
1349,1349,Diamond no Ace OVA,OVA,"['Production I.G', '            Madhouse']",['Sports']
1350,1350,Doupo Cangqiong 2nd Season,ONA,['Motion Magic'],"['Action', 'Adventure', 'Fantasy', 'Romance']"
1351,1351,Ga-Rei: Zero,TV,"['AIC Spirits', '            asread.']","['Action', 'Supernatural', 'Suspense']"
1352,1352,Juubee Ninpuuchou,Movie,['Madhouse'],"['Adventure', 'Fantasy', 'Horror', 'Romance', 'Supernatural']"
1353,1353,Kareshi Kanojo no Jijou,TV,"['Gainax', '            J.C.Staff']","['Comedy', 'Drama', 'Romance', 'Slice of Life']"
1354,1354,Kino no Tabi: The Beautiful World - The Animated Series,TV,['Lerche'],"['Action', 'Adventure', 'Slice of Life']"
1355,1355,Majin Tantei Nougami Neuro,TV,['Madhouse'],"['Comedy', 'Mystery', 'Supernatural']"
1356,1356,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,OVA,['Satelight'],"['Action', 'Comedy', 'Sports', 'Ecchi']"
1357,1357,Ao no Exorcist Movie,Movie,['A-1 Pictures'],"['Action', 'Fantasy']"
1358,1358,Baka to Test to Shoukanjuu: Matsuri,OVA,['SILVER LINK.'],['Comedy']
1359,1359,Boku no Hero Academia the Movie 1: Futari no Hero,Movie,['Bones'],['Action']
1360,1360,Code Geass: Hangyaku no Lelouch Special Edition - Black Rebellion,OVA,['Sunrise'],['Action']
1361,1361,Detective Conan: Black History,Special,['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']"
1362,1362,Dragon Quest: Dai no Daibouken (TV),TV,['Toei Animation'],"['Adventure', 'Comedy', 'Fantasy']"
1363,1363,Fairy Tail,TV,"['Satelight', '            A-1 Pictures']","['Action', 'Adventure', 'Fantasy']"
1364,1364,Fanren Xiu Xian Chuan: Fanren Feng Qi Tian Nan,ONA,"['Original Force', '            Wan Wei Mao Donghua']","['Action', 'Adventure', 'Fantasy']"
1365,1365,GetBackers,TV,['Studio Deen'],"['Action', 'Comedy', 'Drama', 'Mystery', 'Supernatural']"
1366,1366,Higashi no Eden Movie II: Paradise Lost,Movie,['Production I.G'],"['Mystery', 'Romance', 'Sci-Fi', 'Suspense']"
1367,1367,Hoshiai no Sora,TV,['8bit'],"['Drama', 'Sports']"
1368,1368,Kara no Kyoukai 1: Fukan Fuukei,Movie,['ufotable'],"['Action', 'Mystery', 'Supernatural', 'Suspense']"
1369,1369,Log Horizon 2nd Season,TV,['Studio Deen'],"['Action', 'Adventure', 'Fantasy']"
1370,1370,Noein: Mou Hitori no Kimi e,TV,['Satelight'],"['Adventure', 'Drama', 'Sci-Fi', 'Slice of Life']"
1371,1371,Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set,OVA,['Connect'],"['Comedy', 'Romance']"
1372,1372,Penguin Highway,Movie,['Studio Colorido'],"['Fantasy', 'Sci-Fi']"
1373,1373,Runway de Waratte,TV,['Ezόla'],"['Drama', 'Slice of Life']"
1374,1374,Sengoku Basara Movie: The Last Party,Movie,['Production I.G'],['Action']
1375,1375,Senjou no Valkyria,TV,['A-1 Pictures'],"['Action', 'Romance']"
1376,1376,Senki Zesshou Symphogear AXZ,TV,['Satelight'],"['Action', 'Sci-Fi']"
1377,1377,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,OVA,['Studio Deen'],['Drama']
1378,1378,Tsubasa Chronicle 2nd Season,TV,['Bee Train'],"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'Romance', 'Supernatural']"
1379,1379,Tsurezure Children,TV,['Studio Gokumi'],"['Comedy', 'Romance']"
1380,1380,Tunshi Xingkong 2nd Season,ONA,['None'],"['Action', 'Adventure', 'Sci-Fi']"
1381,1381,Utawarerumono Specials,Special,['OLM'],"['Action', 'Comedy', 'Drama', 'Fantasy']"
1382,1382,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,OVA,"[""Brain's Base""]","['Comedy', 'Romance']"
1383,1383,Yoru wa Honoka,Music,['None'],['Supernatural']
1384,1384,New Game!,TV,['Doga Kobo'],"['Comedy', 'Slice of Life']"
1385,1385,Ongaku,Movie,['None'],['Slice of Life']
1386,1386,Radiant 2nd Season,TV,['Lerche'],"['Action', 'Adventure', 'Fantasy']"
1387,1387,Raison d'être,Music,['Enishiya'],['None']
1388,1388,Strike Witches Movie,Movie,['AIC'],"['Action', 'Sci-Fi', 'Ecchi']"
1389,1389,Sword Art Online: Alicization - War of Underworld,TV,['A-1 Pictures'],"['Action', 'Adventure', 'Fantasy']"
1390,1390,Tales of Vesperia: The First Strike,Movie,['Production I.G'],"['Action', 'Adventure', 'Fantasy']"
1391,1391,To LOVE-Ru Darkness 2nd Specials,Special,['Xebec'],"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']"
1392,1392,Uchuu Senkan Yamato,TV,['Group TAC'],"['Action', 'Adventure', 'Drama', 'Sci-Fi']"
1393,1393,Ushio to Tora (TV),TV,"['MAPPA', '            Studio VOLN']","['Action', 'Adventure', 'Comedy', 'Supernatural']"
1394,1394,World Trigger,TV,['Toei Animation'],"['Action', 'Sci-Fi', 'Supernatural']"
1395,1395,Yamada-kun to 7-nin no Majo (TV),TV,['LIDENFILMS'],"['Comedy', 'Mystery', 'Romance', 'Supernatural']"
1396,1396,"Yondemasu yo, Azazel-san.",OVA,['Production I.G'],"['Comedy', 'Supernatural']"
1397,1397,Yowamushi Pedal Movie,Movie,['TMS Entertainment'],['Sports']
1398,1398,Yowamushi Pedal: Glory Line,TV,['TMS Entertainment'],['Sports']
1399,1399,Yume-iro Pâtissière SP Professional,TV,"['Studio Pierrot', '            Studio Hibari']","['Gourmet', 'Slice of Life']"
1400,1400,Yuru Yuri,TV,['Doga Kobo'],"['Comedy', 'Girls Love', 'Slice of Life']"
1401,1401,Ani ni Tsukeru Kusuri wa Nai! 4,TV,['Planet Cartoon'],"['Comedy', 'Slice of Life']"
1402,1402,Ao Haru Ride OVA,OVA,['Production I.G'],"['Romance', 'Slice of Life']"
1403,1403,BanG Dream! 2nd Season,TV,['SANZIGEN'],['None']
1404,1404,Detective Conan: Conan vs. Kid - Shark & Jewel,Movie,['None'],"['Adventure', 'Comedy', 'Mystery']"
1405,1405,Digimon Adventure Movie,Movie,['Toei Animation'],"['Action', 'Fantasy', 'Sci-Fi']"
1406,1406,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 2 - Paladin; Agateram,Movie,['Production I.G'],"['Action', 'Fantasy', 'Supernatural']"
1407,1407,Fukigen na Mononokean Tsuzuki,TV,['Pierrot Plus'],"['Comedy', 'Supernatural']"
1408,1408,Full Metal Panic! Invisible Victory,TV,['Xebec'],['Action']
1409,1409,Gokinjo Monogatari,TV,['Toei Animation'],"['Comedy', 'Drama', 'Romance', 'Slice of Life']"
1410,1410,Hakuouki: Hekketsuroku,TV,['Studio Deen'],"['Action', 'Drama', 'Supernatural']"
1411,1411,Higashi no Eden: Air Communication,Movie,['Production I.G'],"['Mystery', 'Romance', 'Sci-Fi', 'Suspense']"
1412,1412,Hybrid Child,OVA,['Studio Deen'],"['Boys Love', 'Drama', 'Romance', 'Sci-Fi']"
1413,1413,K: Return of Kings,TV,['GoHands'],"['Action', 'Supernatural']"
1414,1414,Kino no Tabi: The Beautiful World - Tou no Kuni - Free Lance,Special,['A.C.G.T.'],"['Adventure', 'Fantasy']"
1415,1415,"Lupin III: Episode 0 ""First Contact""",Special,['TMS Entertainment'],"['Action', 'Adventure', 'Comedy', 'Mystery']"
1416,1416,Mahou Sensei Negima!: Mou Hitotsu no Sekai,OVA,"['Shaft', '            Studio Pastoral']","['Action', 'Adventure', 'Supernatural', 'Ecchi']"
1417,1417,Aa! Megami-sama!: Tatakau Tsubasa,Special,['AIC'],"['Comedy', 'Romance', 'Supernatural']"
1418,1418,Angel Beats! Specials,Special,['P.A. Works'],"['Comedy', 'Supernatural']"
1419,1419,Arakawa Under the Bridge,TV,['Shaft'],"['Comedy', 'Romance']"
1420,1420,Boku no Hero Academia the Movie 3: World Heroes' Mission,Movie,['Bones'],['Action']
1421,1421,Demi-chan wa Kataritai,TV,['A-1 Pictures'],"['Comedy', 'Fantasy']"
1422,1422,"Donten ni Warau Gaiden: Shukumei, Soutou no Fuuma",Movie,['Wit Studio'],"['Action', 'Supernatural']"
1423,1423,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,TV,['J.C.Staff'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']"
1424,1424,Durarara!!x2 Ketsu: Dufufufu!!,Special,['Shuka'],"['Action', 'Mystery', 'Supernatural']"
1425,1425,Garo Movie: Divine Flame,Movie,['MAPPA'],"['Action', 'Fantasy', 'Supernatural']"
1426,1426,Gugure! Kokkuri-san,TV,['TMS Entertainment'],"['Comedy', 'Supernatural']"
1427,1427,Hataraku Saibou (TV),TV,['David Production'],['Comedy']
1428,1428,Higashi no Eden Movie I: The King of Eden,Movie,['Production I.G'],"['Mystery', 'Romance', 'Sci-Fi', 'Suspense']"
1429,1429,Hinomaruzumou,TV,['Gonzo'],['Sports']
1430,1430,Kami no Tou,TV,['Telecom Animation Film'],"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']"
1431,1431,Kara no Kyoukai Remix: Gate of Seventh Heaven,Movie,['ufotable'],"['Action', 'Mystery', 'Romance', 'Suspense']"
1432,1432,Love Live! Sunshine!! 2nd Season,TV,['Sunrise'],['Slice of Life']
1433,1433,Mobile Suit Gundam 00 Special Edition,OVA,['Sunrise'],"['Action', 'Drama', 'Sci-Fi']"
1434,1434,Moyashimon,TV,"['Telecom Animation Film', '            Shirogumi']","['Comedy', 'Gourmet', 'Supernatural']"
1435,1435,Net-juu no Susume,ONA,['Signal.MD'],"['Comedy', 'Romance']"
1436,1436,No.6,TV,['Bones'],"['Action', 'Drama', 'Mystery', 'Sci-Fi']"
1437,1437,Nodame Cantabile: Finale OVA,OVA,['J.C.Staff'],"['Comedy', 'Romance']"
1438,1438,Saint Seiya: Meiou Hades Elysion-hen,OVA,['Toei Animation'],"['Action', 'Fantasy']"
1439,1439,Sakamoto Desu ga?,TV,['Studio Deen'],"['Comedy', 'Slice of Life']"
1440,1440,Seitokai Yakuindomo,TV,['GoHands'],"['Comedy', 'Slice of Life']"
1441,1441,Shakugan no Shana II (Second),TV,['J.C.Staff'],"['Action', 'Drama', 'Fantasy', 'Romance', 'Supernatural']"
1442,1442,Sora no Otoshimono: Tokeijikake no Angeloid,Movie,['AIC ASTA'],"['Comedy', 'Drama', 'Romance', 'Sci-Fi', 'Supernatural', 'Ecchi']"
1443,1443,Sword Art Online Movie: Ordinal Scale,Movie,['A-1 Pictures'],"['Action', 'Adventure', 'Fantasy']"
1444,1444,Tada-kun wa Koi wo Shinai,TV,['Doga Kobo'],"['Comedy', 'Romance', 'Slice of Life']"
1445,1445,Tensura Nikki: Tensei shitara Slime Datta Ken,TV,['8bit'],"['Comedy', 'Fantasy', 'Slice of Life']"
1446,1446,Yama no Susume Third Season,TV,['8bit'],"['Adventure', 'Comedy', 'Slice of Life']"
1447,1447,Minami-ke Okaeri,TV,['asread.'],"['Comedy', 'Slice of Life']"
1448,1448,Mini Dragon Specials,Special,['Kyoto Animation'],['Comedy']
1449,1449,Mobile Fighter G Gundam,TV,['Sunrise'],"['Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi', 'Sports']"
1450,1450,Mutsu Enmei Ryuu Gaiden: Shura no Toki,TV,['Studio Comet'],['Action']
1451,1451,Nijuu Mensou no Musume,TV,"['Bones', '            Telecom Animation Film']","['Action', 'Adventure', 'Mystery']"
1452,1452,Nobunaga Concerto,TV,['Fuji TV'],"['Comedy', 'Romance']"
1453,1453,Patapata Hikousen no Bouken,TV,['Telecom Animation Film'],"['Adventure', 'Sci-Fi']"
1454,1454,Planetarian: Chiisana Hoshi no Yume,ONA,['David Production'],"['Drama', 'Sci-Fi']"
1455,1455,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,Movie,['White Fox'],['Fantasy']
1456,1456,Shounen Onmyouji,TV,['Studio Deen'],"['Action', 'Fantasy', 'Supernatural']"
1457,1457,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,Movie,['Toei Animation'],['Sports']
1458,1458,Sword Art Online: Alicization,TV,['A-1 Pictures'],"['Action', 'Adventure', 'Fantasy']"
1459,1459,Tamayura: More Aggressive,TV,['TYO Animations'],"['Comedy', 'Drama', 'Slice of Life']"
1460,1460,Uchiage Hanabi,Music,['Shaft'],['None']
1461,1461,Uchuu Patrol Luluco,TV,['Trigger'],"['Action', 'Adventure', 'Comedy']"
1462,1462,Un-Go: Inga-ron,Movie,['Bones'],"['Mystery', 'Supernatural']"
1463,1463,Wakakusa Monogatari: Nan to Jo-sensei,TV,['Nippon Animation'],"['Drama', 'Slice of Life']"
1464,1464,Yama no Susume Second Season,TV,['8bit'],"['Adventure', 'Comedy', 'Slice of Life']"
1465,1465,Aa! Megami-sama!: Sorezore no Tsubasa,TV,['AIC'],"['Comedy', 'Romance', 'Supernatural']"
1466,1466,Bakuten!!,TV,['Zexcs'],['Sports']
1467,1467,Basilisk: Kouga Ninpou Chou,TV,['Gonzo'],"['Action', 'Adventure', 'Fantasy', 'Romance', 'Supernatural']"
1468,1468,Black Jack 21,TV,['Tezuka Productions'],"['Action', 'Drama']"
1469,1469,Chuunibyou demo Koi ga Shitai! Ren,TV,['Kyoto Animation'],"['Comedy', 'Drama', 'Romance', 'Slice of Life']"
1470,1470,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,Movie,['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']"
1471,1471,Free! Movie 1: Timeless Medley - Kizuna,Movie,['Kyoto Animation'],['Sports']
1472,1472,Free!: Dive to the Future - Soushun no Build-up!,Special,['Kyoto Animation'],['Comedy']
1473,1473,Gensoumaden Saiyuuki,TV,['Studio Pierrot'],"['Action', 'Adventure', 'Comedy', 'Drama', 'Supernatural']"
1474,1474,Hakumei no Tsubasa,ONA,"['Studio Colorido', '            FILMONY']","['Action', 'Adventure', 'Comedy', 'Fantasy']"
1475,1475,Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,Special,['Lerche'],"['Fantasy', 'Slice of Life']"
1476,1476,Hokuto no Ken 2,TV,['Toei Animation'],"['Action', 'Drama']"
1477,1477,Hokuto no Ken: Raoh Gaiden Gekitou-hen,Movie,['Toei Animation'],"['Action', 'Adventure', 'Romance']"
1478,1478,Hungry Heart: Wild Striker,TV,['Nippon Animation'],"['Comedy', 'Slice of Life', 'Sports']"
1479,1479,Initial D Battle Stage,OVA,['Pastel'],"['Action', 'Drama']"
1480,1480,Inu x Boku SS Special,Special,['David Production'],"['Comedy', 'Supernatural']"
1481,1481,InuYasha Movie 1: Toki wo Koeru Omoi,Movie,['Sunrise'],"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Supernatural']"
1482,1482,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,TV,['SILVER LINK.'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']"
1483,1483,Aa! Megami-sama! Movie,Movie,['AIC'],"['Comedy', 'Romance', 'Supernatural']"
1484,1484,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,Movie,"['Toei Animation', '            Production Reed']",['Drama']
1485,1485,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,Special,['Bones'],"['Comedy', 'Sci-Fi']"
1486,1486,Date A Bullet: Dead or Bullet,Movie,['GEEK TOYS'],"['Action', 'Sci-Fi']"
1487,1487,Doraemon Movie 07: Nobita to Tetsujin Heidan,Movie,['None'],"['Adventure', 'Comedy', 'Fantasy']"
1488,1488,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,Special,['Toei Animation'],"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']"
1489,1489,Fairy Tail: Final Series,TV,"['A-1 Pictures', '            Bridge', '            CloverWorks']","['Action', 'Adventure', 'Fantasy']"
1490,1490,Giant Killing,TV,['Studio Deen'],"['Drama', 'Sports']"
